#NAME	SRR24889266	SRR24889267	SRR24889268	SRR24889269	SRR24889270	SRR24889271	SRR24889272	SRR24889273	SRR24889274	SRR24889275	SRR24889276	SRR24889277	SRR24889278	SRR24889279	SRR24889280	SRR24889281	SRR24889282	SRR24889283	SRR24889284	SRR24889285	SRR24889286	SRR24889287	SRR24889288	SRR24889289	SRR24889290	SRR24889291	SRR24889292	SRR24889293	SRR24889294	SRR24889295	SRR24889297	SRR24889308	SRR24889319	SRR24889337	SRR24889348	SRR24889362	SRR24889373	SRR24889380	SRR24889381	SRR24889382	SRR24889383	SRR24889384	SRR24889385	SRR24889386	SRR24889387	SRR24889388	SRR24889389	SRR24889390	SRR24889391	SRR24889402	SRR24889413	SRR24889424	SRR24889425	SRR24889426
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_johnsonii	2.93E-06	2.22E-05	0	0	1.81E-05	0	0	2.39E-05	0	0	0	4.97E-06	0	0	0	0	0	0	1.55E-06	0	0	0	0	4.24E-05	0	1.06E-05	0	8.51E-05	8.20E-05	0	0	0	0	3.25E-05	7.96E-05	0	1.70E-05	0	0	1.94E-05	0	1.67E-05	0	4.41E-05	2.83E-05	0	0	0	0.000126032	0	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Chroococcaceae|g__Geminocystis|s__Geminocystis_herdmanii	8.78E-06	1.78E-06	0	0	0	7.99E-05	0	0	0	0	0	4.97E-06	0	0	0	0	0	0	0	0	0	0.000521785	0	2.12E-05	0	1.41E-06	0	0	7.45E-06	0	0	0	0	0	0	0	0	0	0	9.71E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_stepanovicii	1.17E-05	1.51E-05	0	4.81E-06	0	0	0	1.20E-05	0	0	0	4.97E-06	0	0	0	0	0	6.71E-05	0	0	0.000255656	0.000260892	0	0	0	4.24E-06	0	0	7.45E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.23E-05	0	0	0	0	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_sp._AK13	5.85E-06	1.60E-05	0	4.81E-06	0	0	0	4.79E-05	0	0	0	0	0	0	0	0	4.36E-05	0	0	0	0.000127828	0	6.79E-05	0	8.85E-05	4.24E-06	0	0	0	0	9.36E-05	0	0	0	0	0	0	0	0	1.94E-05	0	8.33E-06	0	0	0	0	0	2.06E-06	0.000126032	0	0	0	0	0
d__Bacteria|p__Tenericutes|s__Tenericutes_bacterium_MZ-XQ	0	8.88E-07	0	0	0	0	0	7.98E-06	0	0	0	4.97E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	7.07E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000175377	0	0	0	0.000159388	0	0	0.00030656	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_nitrosporeus	0	8.88E-07	1.87E-05	0	0	0	0	0	0	2.53E-06	0	0	9.47E-06	0	0	0	0	0	0	2.77E-05	0.000255656	0	0	0	0	1.41E-06	5.75E-06	0	0	0	0	0	0	0	0	0	0	0	0	9.71E-06	2.59E-06	0	1.47E-05	0	0	0	0	0	0	0	0	0	0.00030656	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Rodentibacter|s__Rodentibacter_pneumotropicus	3.22E-05	4.44E-06	0	0	5.44E-05	0	0	0	0	0	0	4.97E-06	0	0	0	2.50E-05	0	0	1.55E-06	2.77E-05	0.000127828	0	0	2.12E-05	0	9.19E-06	0	8.51E-05	7.45E-06	1.44E-05	0	0	0	3.25E-05	0	0	3.39E-05	0	0	7.77E-05	0	0	1.47E-05	0	5.66E-05	0	0	8.23E-06	0	0	0	0	0	1.66E-05
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio_fibrisolvens	5.85E-06	1.69E-05	0	0	0	0	0.000237332	3.99E-06	0	0	0	0	0	8.54E-05	0	0	0	6.71E-05	0	0	0	0	0	6.36E-05	0	9.90E-06	0	0	1.49E-05	0	0	0	0	0	7.96E-05	0	0	2.27E-05	0	2.91E-05	0	0	1.47E-05	0	0	0	0	4.12E-06	0	0	0	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_sp._ATCC_6931	0	6.22E-06	0	0	0	0	0	1.99E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.70E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.67E-05	0	0	0	0	0	0	0	0	0	0	0.000613121	0
d__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Streptobacillus|s__Streptobacillus_moniliformis	2.93E-06	8.88E-06	0	0	0	0	0	3.99E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.79E-05	2.12E-05	0	3.53E-06	0	0	1.49E-05	0	0	0	0	0	0	0	0	0	1.94E-05	0	0	0	0	4.41E-05	0	0	0	2.06E-06	0	0.000159388	0	0	0.00030656	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Tetragenococcus|s__Tetragenococcus_osmophilus	2.34E-05	3.91E-05	0	0	0	0	0	5.98E-06	0	0	0	0	0	0	0	2.50E-05	0	0	3.10E-06	0	0	0	0	2.12E-05	0	1.20E-05	0	0	0.000104369	0	0	0	0	0	0	0	0	1.13E-05	0	4.85E-05	0	9.16E-05	0	0	2.83E-05	0	0.000173671	4.12E-06	6.30E-05	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Serratia|s__Serratia_rubidaea	0	7.99E-06	0	0	0	0	0	9.97E-06	0	5.06E-06	0	4.97E-06	0	0	0	0	0	0	0	0	0.000127828	0	0	0	0	2.12E-06	0	0	0	0	9.36E-05	0	0	0	0	0	0	0	7.77E-05	0	0	1.67E-05	0	0	0	0	0	2.06E-06	0	0	0	0	0.00030656	0
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium_sp._CJ74	0	8.88E-07	0	0	0	0.000159757	0	0	0	0	0	0	0	0	0	2.50E-05	0	0	0	0	0.000127828	0	0	0	0	2.12E-06	0	0	2.98E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00030656	2.37E-06
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_sp._SGAir0191	0	9.77E-06	0	0	0	0	0	3.99E-06	0	0.000131668	0	0	1.89E-05	0	3.77E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000187126	4.50E-05	0	9.74E-05	0	0	0	0	0	0	0.000121527	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Francisellaceae|g__Francisella|s__Francisella_uliginis	0	0	0	0	0	0	0	0	0	0	0	0	9.47E-06	0	0	0	0	0	0	1.38E-05	0	0	0	0	8.85E-05	7.07E-07	0	0	0	0	0	4.50E-05	0	0	7.96E-05	0	0	0	0	9.71E-06	0	0	0	4.41E-05	0	0.000175377	0.000173671	0	0	0	1.04E-05	0	0	2.37E-06
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_sp._phDV1	0	4.44E-06	0	0	0	0	0	0	0	0.000141796	2.73E-05	0	0	0	0	5.00E-05	0	0	0	2.77E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	6.49E-05	0	0	0	0	0	0	0.000108599	8.33E-06	0	4.41E-05	0	0.000175377	0	0	0	0	0	0	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Leuconostoc|s__Leuconostoc_mesenteroides	1.46E-05	1.07E-05	0	0	1.81E-05	7.99E-05	0	1.40E-05	0	0	0	0	9.47E-06	0	0	0	0	0	1.55E-06	0	0	0.000260892	0	0	0	1.27E-05	5.75E-06	0	8.95E-05	4.80E-06	0	0	0	0	7.96E-05	0	0	0	0	1.94E-05	0	2.50E-05	0	0	0	0	0	4.12E-06	0	0	0	0	0	2.37E-06
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Chromobacteriaceae|g__Chromobacterium|s__Chromobacterium_rhizoryzae	2.93E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000260892	0	0	0	0	0	0	0	0	0	0	0	0	7.96E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00030656	2.37E-06
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Dermabacteraceae|g__Devriesea|s__Devriesea_agamarum	0	8.88E-07	0	0	0	0	0	0	0	2.53E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.78E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03E-05	1.67E-05	0	0	0	0	0	0	0	0	0	0	0.000613121	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Paraburkholderia|s__Paraburkholderia_caribensis	0	0	0	0	0	0	0	0	0	7.60E-06	0	0	0	0	0	0	0	0	0	0	0.000127828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81E-05	1.67E-05	0	0	0	0	0.000173671	0	0	0	0	0	0.00030656	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Gallibacterium|s__Gallibacterium_anatis	3.51E-05	0	0	0	5.44E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	9.30E-06	0	0	0	0	6.36E-05	0	1.41E-06	1.15E-05	0	1.49E-05	1.92E-05	0	0	1.09E-05	0	0	0	1.70E-05	2.27E-05	0	9.71E-06	0	0	0	0	0	0	0	6.17E-06	6.30E-05	0	0	0	0.00030656	4.74E-06
d__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Flammeovirgaceae|g__Flammeovirga|s__Flammeovirga_pectinis	0	0	1.87E-05	0	0	0	0	0	8.51E-05	2.53E-06	0	0	0	0	0	2.50E-05	0	0	4.65E-06	0	0	0.000260892	6.79E-05	0	0	3.53E-06	5.75E-06	0	0	4.80E-06	0	0	0	6.49E-05	0	6.71E-05	0	0	1.94E-05	0	2.59E-06	1.67E-05	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Brevundimonas|s__Brevundimonas_vancanneytii	0	0	0	0	0	0	0.000118666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.41E-05	0	0.000175377	0	0	0	0	0	0	0.00030656	4.74E-06
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Micrococcus|s__Micrococcus_sp._KBS0714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94E-05	0	0	1.67E-05	0	0	0	0	0	0	0	0	0	0	0.000613121	0
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Olleya|s__Olleya_aquimaris	0	0	1.87E-05	0	0	0	0	0	0	2.53E-06	0	0	0	0	0	0	0	0	0	1.38E-05	0	0.000260892	0	0	0	2.83E-06	0	0	7.45E-06	0	0	0	0	0	0	0	0	0	0	9.71E-06	0	0	0	0	0	0	0.000173671	0	0	0.000159388	0	0	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_rhamnosus	8.78E-06	1.33E-05	0	1.44E-05	0	0	0	7.98E-06	0	0	0	0	1.89E-05	0	0	0	0	0	0	0	0.000383485	0	0	2.12E-05	0	9.19E-06	0	0	7.45E-05	0	0	0	0	0	0	0	0	0	0	1.94E-05	1.03E-05	5.83E-05	0	0	0	0	0	4.12E-06	0	0	0	0	0	4.74E-06
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Chromobacteriaceae|g__Iodobacter|s__Iodobacter_sp._H11R3	0	0	0	0	0	0	0	1.99E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.07E-07	0	0	7.45E-06	4.80E-06	0	0	0	0	7.96E-05	0	0	0	0	0	0	0	0	0	2.83E-05	0	0	0	0	0	0	0.000216779	0.00030656	0
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Nostocaceae|g__Nostoc|s__Nostoc_sp._NIES-4103	0	1.78E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.79E-05	0	8.85E-05	7.07E-07	0	0	0	0	0	0	0	3.25E-05	0	6.71E-05	0	0	1.94E-05	0	0	0	0	0	5.66E-05	0	0	0	0	0	0	0	0.00030656	2.37E-06
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Azonexaceae|g__Dechloromonas|s__Dechloromonas_aromatica	0	0	0	0	0	0	0	0	0	2.03E-05	0	0	0	0	3.77E-05	2.50E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.40E-05	3.33E-05	0	0	0	0.000175377	0	0	0	0	0	0	0.00030656	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_sp._SWBY1	0	8.88E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38E-05	0	0	0	0	0	4.95E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000613121	0
d__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Solitalea|s__Solitalea_canadensis	5.85E-06	7.11E-06	0	0	0	7.99E-05	0	0	0	0	0	0	0	0	0	2.50E-05	0	0	0	0	0	0.000260892	0	0	0	5.66E-06	0	0	2.98E-05	0	0	0	0	0	0	6.71E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000159388	0	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Plantibacter|s__Plantibacter_sp._PA-3-X8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38E-05	0	0	0	0	0	1.41E-06	1.15E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000613121	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Legionellales|f__Legionellaceae|g__Legionella|s__Legionella_jordanis	0	1.78E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49E-05	0	0	0	0	0	0	0	0	0	0	9.71E-06	0	0	0	0	0	0	0	0	0	0	0	0	0.000613121	0
d__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Arcobacter|s__Arcobacter_nitrofigilis	0	0	0	0	0	0	0	0	0	0	0	4.97E-06	0	0	0	0	0	0	0	1.38E-05	0.000127828	0	0.000135814	0	0	4.24E-06	5.75E-06	0	0	4.80E-06	0	0	0	3.25E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.06E-06	0	0	0	0	0.00030656	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_glyciniphilum	0	3.55E-06	0	0	0	0	0	1.99E-06	0	2.53E-06	0	0	9.47E-06	0	0	0	0	0	0	0	0	0	0	0	0	2.83E-06	0	0	0	4.80E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000613121	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Beijerinckiaceae|g__Methylovirgula|s__Methylovirgula_ligni	0	1.78E-06	0	2.40E-06	0	0	0	5.98E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47E-05	0	0	0	0	0	0	0	0	0	0.000613121	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Auricoccus|s__Auricoccus_indicus	2.05E-05	4.09E-05	1.87E-05	4.81E-06	0	7.99E-05	0.000118666	1.99E-05	0	0	0	0	9.47E-06	0	0	0	0	0	0	0	0	0	0	0	0	1.56E-05	0	0	5.96E-05	9.60E-06	0	4.50E-05	0	0	0	0	0	1.13E-05	0	0.000106802	0	6.66E-05	0	0	0	0	0	1.03E-05	0	0	0	0	0	0
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Chryseobacterium|s__Chryseobacterium_sp._G0201	5.85E-06	8.88E-07	0	0	1.81E-05	0	0	0	0	2.53E-06	0	0	0	0	0	2.50E-05	0	0	6.20E-06	0	0.000255656	0	0	0	8.85E-05	1.41E-05	0	0	1.49E-05	4.80E-06	0	0	0	0	0	0	0	1.13E-05	0	0	2.59E-06	0	0	0	0	0	0.000173671	2.06E-06	0	0	1.04E-05	0	0	0
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Psychroserpens|s__Psychroserpens_sp._NJDZ02	0	0	0	0	0	0	0.000118666	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000127828	0.000260892	0	0	0	0	0	8.51E-05	0	0	0	0	0	3.25E-05	0	0	0	1.13E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_sp._FGI182	0	8.88E-06	0	0	0	0	0	0	0	0.000202565	0	0	2.84E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.36E-05	0	0	6.49E-05	0	0	0	0	5.83E-05	0	0.000162898	1.67E-05	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_asahii	0	1.78E-05	1.87E-05	0	0	0	0.000118666	5.98E-06	0	0	0	0	9.47E-06	8.54E-05	0	0	0	0	0	0	0	0	0	0	8.85E-05	9.19E-06	5.75E-06	8.51E-05	1.49E-05	4.80E-06	0	0	0	0	0	0	0	0	0	3.88E-05	0	4.16E-05	0	0	2.83E-05	0	0	0	6.30E-05	0	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Chroococcaceae|g__Chondrocystis|s__Chondrocystis_sp._NIES-4102	2.93E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.55E-06	1.38E-05	0	0	0	0	0	2.83E-06	0	8.51E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.30E-05	0.000159388	0	0	0.00030656	0
d__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Finegoldia|s__Finegoldia_magna	1.76E-05	2.22E-05	0	4.81E-06	0	0	0	5.98E-06	0	2.53E-06	0	0	0	0	0	2.50E-05	4.36E-05	0	0	0	0	0	0	0	8.85E-05	2.97E-05	0	0	2.24E-05	9.60E-06	0	9.00E-05	0	3.25E-05	0	0.00013421	0	0	0	1.94E-05	7.76E-06	6.66E-05	0	0	0	0	0	2.06E-06	0	0	1.04E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Arcobacter|s__Arcobacter_cryaerophilus	0	3.55E-06	0	2.40E-06	1.81E-05	0	0	1.99E-06	0	0	2.73E-05	0	0	8.54E-05	0	0	0	0	0	0	0	0	0	0	0	3.53E-06	0	0	0	4.80E-06	9.36E-05	0	0	0	0	0	0	0	0	9.71E-06	0	0	1.47E-05	0	0	0	0	0	6.30E-05	0	0	0	0.00030656	0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_isatidis	5.85E-06	5.33E-06	0	4.81E-06	0	0	0	1.40E-05	0	0	2.73E-05	0	0	0	3.77E-05	0	0	0	0	0	0	0	0	4.24E-05	0	4.24E-06	1.15E-05	8.51E-05	4.47E-05	0	0	0	0	3.25E-05	0	0	0	0	0	9.71E-06	0	0	0	0	0	0	0	2.06E-06	0	0	0	0	0.00030656	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycolicibacterium|s__Mycolicibacterium_smegmatis	0	0	1.87E-05	0	0	0	0	0	0	2.53E-06	0	0	0	0	0	0	0	0	0	0	0	0.000260892	0	0	0	1.41E-06	0	0	1.49E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.83E-05	0	0	0	0	0	0	0	0.00030656	0
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Cloacibacterium|s__Cloacibacterium_normanense	1.17E-05	1.07E-05	0	2.40E-06	0	0	0	3.99E-06	0	0	0.000109328	0	0	0	0	0	8.72E-05	0	0	0	0	0	0	0	0	6.15E-05	0	0	2.24E-05	4.80E-06	0.000187126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.17E-06	0.000126032	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_rodentium	0	8.88E-07	0	0	0	0	0	0	0	2.53E-06	0	0	0	0	0	0	4.36E-05	0	0	0	0.000255656	0	0.000135814	0	0	7.07E-07	0	0	0	0	0	0	0	0	0.000159299	0	0	1.13E-05	0	9.71E-06	1.29E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Polaromonas|s__Polaromonas_sp._JS666	0	4.44E-06	0	0	1.81E-05	0	0	3.99E-06	0.000170227	5.06E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.53E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.33E-05	0	0	0	0	0.000173671	2.06E-06	0	0	0	0.000216779	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Listeriaceae|g__Listeria|s__Listeria_ivanovii	0	4.97E-05	0	7.21E-06	0	0	0	3.99E-06	0	0	0	0	0	8.54E-05	3.77E-05	0	0	0	0	0	0	0.000260892	0	4.24E-05	0	1.41E-05	0	0	0	9.60E-06	0	0	0	0	0	0	0	0	0	0	2.59E-06	8.33E-06	0	4.41E-05	0	0	0	0	6.30E-05	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Alcanivoracaceae|g__Alcanivorax|s__Alcanivorax_sp._N3-2A	0	6.22E-06	0	2.40E-06	0	7.99E-05	0	1.40E-05	0	1.52E-05	0	0	0	8.54E-05	0	0	0	0.000134102	0	0	0	0	0	0	0	2.83E-06	0	0.000170213	0	0	0	0	0	0	0	0	0	0	3.88E-05	0	3.36E-05	1.67E-05	0	0	2.83E-05	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Cyanobacteriaceae|g__Cyanobacterium|s__Cyanobacterium_aponinum	0	8.88E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000260892	0	0	0	0	0	8.51E-05	0	9.60E-06	0	0	0	3.25E-05	0	0	0	0	0	1.94E-05	0	0	0	0	0	0	0	2.06E-06	0	0	0	0.000216779	0	0
d__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Arcobacter|s__Arcobacter_marinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.36E-05	4.50E-05	0	0	0	0	0	0	0	0	0	8.33E-06	0	0	0	0	0.000173671	0	0	0	0	0	0.00030656	0
d__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Tissierellaceae|g__Sporanaerobacter|s__Sporanaerobacter_sp._JN28	5.85E-06	8.88E-07	0	2.40E-06	1.81E-05	0	0	1.20E-05	0	0	0	0	2.84E-05	0	0	2.50E-05	0	0	0	0	0	0	0	2.12E-05	8.85E-05	2.83E-06	0	0	0	0	9.36E-05	0	0	0	0	6.71E-05	0	0	0	0	0	0	0	4.41E-05	0	0	0	0	0	0	0	0.000216779	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Methylobacteriaceae|g__Methylobacterium|s__Methylobacterium_aquaticum	5.85E-06	0	0	0	1.81E-05	0	0	3.99E-06	0	2.28E-05	0	0	9.47E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.45E-06	0	0	0	0	0	0	0	0	0	0	0	3.10E-05	0	1.47E-05	4.41E-05	0	0	0	2.06E-06	0	0.000159388	0	0	0.00030656	0
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_glycophilum	1.17E-05	3.55E-06	0	0	0	0	0.000118666	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000127828	0.000260892	0	2.12E-05	0	7.07E-07	0	0	0	0	0	0	0	0	0	0	1.70E-05	0	0	0	0	0	0	0	0	0	0	0	6.30E-05	0	0	0	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_marisflavi	2.93E-06	9.77E-06	0	0	0	7.99E-05	0	7.98E-06	0	0	0	0	0	0	0	0	0	0	0	0	0.000127828	0.000260892	0	4.24E-05	0	9.19E-06	0	0	3.73E-05	0	0	0	0	0	0	0	0	0	0	3.88E-05	2.59E-06	0	0	0	0	0	0	4.12E-06	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Bordetella|s__Bordetella_petrii	0	3.55E-06	0	0	0	0	0	3.99E-06	0	1.77E-05	0	0	1.89E-05	0	0	0	0	0	0	0	0	0	0	0	8.85E-05	1.41E-06	0	0	7.45E-06	0	9.36E-05	0	0	0	0	0	0	1.13E-05	0	0	2.07E-05	5.00E-05	0	0	0	0	0	0	0	0	0	0	0.00030656	0
